Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
68,0.063394,0.813530,0.002290,0.093283,0.005833,0.002766,0.017726,0.000311,0.000016,0.000850
69,0.087919,0.835652,0.024773,0.023071,0.017737,0.006287,0.003695,0.000101,0.000233,0.000532
70,0.743466,0.060428,0.092645,0.024758,0.020118,0.017471,0.007091,0.014947,0.002397,0.016679
71,0.975737,0.000353,0.000539,0.000001,0.001583,0.000441,0.000347,0.019982,0.000089,0.000928
72,0.450419,0.030940,0.013747,0.008316,0.358255,0.017239,0.036505,0.069409,0.006469,0.008702
73,0.476061,0.014713,0.002777,0.054180,0.020281,0.103239,0.003228,0.307110,0.000480,0.017931
74,0.111057,0.010544,0.053724,0.018220,0.215710,0.008948,0.285349,0.009153,0.000210,0.287085
75,0.497385,0.002516,0.002951,0.000140,0.000888,0.000962,0.001667,0.490887,0.000672,0.001932
76,0.002943,0.774297,0.220606,0.000072,0.000075,0.001538,0.000406,0.000001,0.000052,0.000010
77,0.825933,0.138433,0.002935,0.002066,0.004146,0.008086,0.002305,0.015773,0.000024,0.000298
78,0.026784,0.060730,0.745871,0.004060,0.001325,0.106228,0.008819,0.000406,0.040505,0.005272
79,0.021838,0.003018,0.004917,0.003123,0.020051,0.083877,0.011276,0.000442,0.850611,0.000846
80,0.614828,0.082236,0.021234,0.025065,0.014371,0.026764,0.014453,0.027514,0.011558,0.161977
81,0.016764,0.049013,0.350443,0.008430,0.002840,0.232296,0.001883,0.000195,0.305896,0.032241
82,0.798126,0.016595,0.002711,0.015953,0.024156,0.003522,0.071896,0.055887,0.006349,0.004806
83,0.918909,0.012005,0.000409,0.000254,0.000834,0.001804,0.004265,0.052678,0.006366,0.002475
84,0.500937,0.458557,0.008796,0.014221,0.004436,0.006880,0.003736,0.001005,0.000024,0.001409
85,0.003228,0.008503,0.251013,0.002256,0.000832,0.024332,0.001637,0.000062,0.708123,0.000014
86,0.828367,0.004251,0.004820,0.000872,0.014745,0.002638,0.017692,0.107869,0.000136,0.018610
87,0.170577,0.238539,0.010317,0.419026,0.018111,0.003887,0.056194,0.000035,0.000023,0.083293
88,0.025963,0.195143,0.389025,0.022725,0.002935,0.356787,0.002159,0.000125,0.002257,0.002880
89,0.039796,0.001162,0.023006,0.244557,0.008744,0.021374,0.003180,0.625991,0.001246,0.030943
90,0.817727,0.010189,0.003080,0.020782,0.017012,0.018147,0.036505,0.065051,0.001952,0.009555
91,0.400936,0.014861,0.031809,0.025226,0.021803,0.129754,0.054744,0.010310,0.004262,0.306294
92,0.073391,0.301661,0.527458,0.014526,0.017721,0.019338,0.039819,0.001310,0.003987,0.000789
93,0.939433,0.019521,0.002730,0.000236,0.018374,0.004991,0.004216,0.009130,0.000551,0.000818
94,0.976860,0.004182,0.001610,0.000071,0.004873,0.000513,0.000786,0.010352,0.000451,0.000302
95,0.914279,0.068094,0.000778,0.000554,0.011590,0.001586,0.002519,0.000490,0.000082,0.000029
96,0.618971,0.012561,0.006281,0.137480,0.008702,0.046392,0.063485,0.045375,0.000934,0.059818
97,0.000216,0.000026,0.000394,0.000126,0.992212,0.006549,0.000347,0.000091,0.000030,0.000010
98,0.149067,0.331150,0.032508,0.301898,0.028150,0.093277,0.020604,0.036004,0.002583,0.004758
99,0.201435,0.701090,0.031694,0.001396,0.031725,0.007752,0.021853,0.001247,0.001469,0.000339
100,0.471697,0.021700,0.135360,0.017247,0.067528,0.062139,0.022345,0.089475,0.093230,0.019279
101,0.916547,0.005517,0.000961,0.000254,0.050079,0.001016,0.016745,0.007097,0.000077,0.001706
102,0.044668,0.004619,0.000995,0.748946,0.031389,0.009005,0.081260,0.006629,0.000280,0.072209
103,0.448263,0.025322,0.002872,0.072625,0.352656,0.008832,0.054831,0.010364,0.002617,0.021618
104,0.732626,0.022599,0.001282,0.014095,0.062710,0.024587,0.110835,0.029594,0.000149,0.001524
105,0.101138,0.105380,0.008309,0.389360,0.086476,0.013007,0.115460,0.023860,0.153423,0.003588
106,0.813287,0.144813,0.001724,0.000312,0.005038,0.001393,0.000208,0.026833,0.006327,0.000064
107,0.530176,0.002990,0.001688,0.001652,0.328629,0.006930,0.007683,0.115510,0.001931,0.002812
108,0.991820,0.002835,0.000097,0.001128,0.000444,0.001116,0.001761,0.000525,0.000090,0.000186
109,0.243721,0.628810,0.002558,0.083018,0.011640,0.015815,0.010761,0.000646,0.001868,0.001163
110,0.185012,0.002893,0.008499,0.011213,0.005244,0.001795,0.000505,0.777055,0.000043,0.007741
111,0.234094,0.363422,0.137799,0.135708,0.001189,0.032539,0.004487,0.079182,0.009716,0.001864
112,0.001701,0.981592,0.015385,0.000110,0.000012,0.000451,0.000542,0.000022,0.000167,0.000018
113,0.922647,0.010197,0.000935,0.000147,0.001283,0.002703,0.001778,0.058389,0.000770,0.001150
114,0.816960,0.012384,0.003205,0.002437,0.013590,0.002472,0.018153,0.108992,0.000857,0.020950
115,0.980402,0.007160,0.000941,0.000267,0.002603,0.000872,0.000477,0.006878,0.000385,0.000015
116,0.209970,0.000533,0.005927,0.130548,0.202937,0.032520,0.020852,0.286229,0.036925,0.073558
117,0.887209,0.026602,0.023605,0.001949,0.023304,0.003812,0.023114,0.002471,0.006845,0.001088
118,0.976885,0.009977,0.005765,0.000245,0.000361,0.001785,0.002955,0.001252,0.000242,0.000531
119,0.972266,0.003156,0.001357,0.000375,0.010598,0.001845,0.009067,0.000934,0.000241,0.000159
120,0.721145,0.135218,0.079231,0.002019,0.007094,0.003372,0.002465,0.032498,0.002910,0.014046
121,0.962345,0.003701,0.001570,0.000145,0.000468,0.010320,0.001207,0.019762,0.000026,0.000456
122,0.992228,0.003692,0.000092,0.000129,0.001558,0.000526,0.000341,0.001032,0.000015,0.000387
123,0.203227,0.541931,0.026047,0.087929,0.060320,0.054712,0.003633,0.001330,0.019353,0.001518
124,0.971704,0.006370,0.000860,0.000191,0.008437,0.002905,0.005492,0.003025,0.000538,0.000479
125,0.062743,0.018907,0.863177,0.001361,0.022175,0.011728,0.018095,0.000686,0.000335,0.000793
126,0.194635,0.111691,0.058321,0.022376,0.072092,0.092049,0.025914,0.006662,0.399075,0.017186
127,0.876328,0.049516,0.005848,0.001840,0.015877,0.006767,0.014084,0.017186,0.001488,0.011067
128,0.985752,0.007818,0.001968,0.000660,0.000329,0.001634,0.000825,0.000729,0.000003,0.000282
129,0.003427,0.131859,0.015699,0.431254,0.002230,0.027000,0.005195,0.000537,0.374444,0.008356
130,0.028675,0.958759,0.000057,0.007361,0.003703,0.000427,0.000991,0.000016,0.000001,0.000010
131,0.002331,0.000119,0.000148,0.000267,0.983958,0.011427,0.001531,0.000032,0.000187,0.000001
132,0.836952,0.001978,0.001766,0.000081,0.013942,0.002766,0.003121,0.135696,0.000081,0.003616
133,0.941339,0.005425,0.000590,0.000746,0.004000,0.002017,0.003416,0.034030,0.000023,0.008414
134,0.052785,0.024234,0.011347,0.079946,0.418173,0.089484,0.086463,0.029337,0.170736,0.037497
135,0.951715,0.009081,0.020560,0.005864,0.001086,0.007782,0.002804,0.000172,0.000649,0.000285
136,0.081453,0.016042,0.001877,0.822528,0.006130,0.063248,0.002755,0.003383,0.000245,0.002338
137,0.008865,0.004085,0.003330,0.003790,0.000449,0.974924,0.001590,0.000176,0.002741,0.000051
138,0.005743,0.000775,0.986873,0.000153,0.004020,0.002031,0.000068,0.000022,0.000230,0.000084
139,0.506900,0.015597,0.106319,0.058144,0.037900,0.110438,0.114334,0.029172,0.010157,0.011040
140,0.770544,0.075393,0.006840,0.008082,0.005628,0.026372,0.022952,0.072231,0.002078,0.009880
141,0.787607,0.095913,0.006579,0.005719,0.009800,0.010622,0.004104,0.073589,0.003961,0.002106
142,0.247370,0.022494,0.010462,0.001010,0.010626,0.001299,0.009984,0.681503,0.000324,0.014927
143,0.457562,0.223580,0.007126,0.005704,0.184137,0.016495,0.083520,0.019896,0.000494,0.001487
144,0.988019,0.001341,0.000151,0.000252,0.000918,0.000068,0.001805,0.007387,0.000001,0.000059
145,0.332572,0.040080,0.017461,0.071941,0.058211,0.180723,0.223372,0.005476,0.020369,0.049795
146,0.493408,0.002305,0.000592,0.000078,0.001798,0.000386,0.000807,0.471274,0.028233,0.001119
147,0.181045,0.728763,0.003757,0.022355,0.032934,0.002320,0.021797,0.005884,0.000977,0.000169
148,0.737029,0.024578,0.003145,0.028095,0.084982,0.053100,0.052898,0.011009,0.003475,0.001689
149,0.001332,0.005188,0.003643,0.000094,0.976592,0.001304,0.001697,0.000003,0.010136,0.000010
150,0.652287,0.317498,0.008189,0.001898,0.008734,0.002742,0.003310,0.004785,0.000274,0.000284
151,0.152580,0.828191,0.005286,0.005660,0.001189,0.001503,0.004797,0.000035,0.000664,0.000095
152,0.638129,0.003290,0.006675,0.091598,0.049239,0.057409,0.032033,0.068756,0.049010,0.003861
153,0.026526,0.967897,0.001408,0.001919,0.001126,0.000065,0.000980,0.000038,0.000019,0.000021
154,0.099218,0.081173,0.050216,0.094498,0.461723,0.028133,0.175039,0.003695,0.000807,0.005498
155,0.174154,0.276907,0.044267,0.043619,0.033018,0.386900,0.020106,0.000541,0.000788,0.019699
156,0.910247,0.045833,0.005932,0.014908,0.006004,0.006942,0.003573,0.003402,0.000253,0.002906
157,0.067849,0.015400,0.038163,0.001381,0.182165,0.017597,0.502762,0.122918,0.000501,0.051264
158,0.681435,0.071295,0.009885,0.005873,0.030173,0.022805,0.025427,0.147988,0.001721,0.003399
159,0.604674,0.025903,0.005570,0.024644,0.068922,0.049423,0.045828,0.159654,0.012689,0.002693
160,0.335446,0.017957,0.008656,0.057112,0.313813,0.084948,0.170219,0.000406,0.007058,0.004384
161,0.809216,0.029789,0.008853,0.001270,0.043249,0.006356,0.079347,0.018183,0.001645,0.002092
162,0.284114,0.057053,0.050076,0.045728,0.091350,0.284619,0.155733,0.001739,0.023748,0.005839
163,0.685314,0.015326,0.030473,0.003880,0.061466,0.042198,0.046523,0.098062,0.005657,0.011103
164,0.012319,0.808201,0.003271,0.039339,0.000078,0.134482,0.002201,0.000014,0.000064,0.000032
165,0.200138,0.017713,0.012955,0.359478,0.083406,0.092828,0.062578,0.012869,0.008675,0.149359
166,0.587931,0.102324,0.033533,0.031176,0.017775,0.068638,0.029741,0.094639,0.027934,0.006310
167,0.377116,0.022101,0.018526,0.021625,0.136175,0.050055,0.093806,0.171278,0.061139,0.048181
168,0.819535,0.036375,0.018772,0.000438,0.025833,0.009484,0.064179,0.017314,0.000340,0.007732
169,0.419090,0.043723,0.052699,0.166802,0.009386,0.290674,0.003189,0.003691,0.000077,0.010669
170,0.197309,0.040400,0.001883,0.461469,0.130767,0.097779,0.019232,0.015013,0.004931,0.031217
171,0.032943,0.917869,0.004555,0.022424,0.000548,0.001535,0.020077,0.000012,0.000002,0.000034
172,0.330059,0.015960,0.002585,0.043516,0.261035,0.183094,0.010087,0.119041,0.001944,0.032681
173,0.477843,0.001169,0.001021,0.000878,0.022823,0.006803,0.013830,0.472463,0.001514,0.001656
174,0.582654,0.018483,0.002855,0.140454,0.031309,0.091505,0.001136,0.101046,0.006404,0.024153
175,0.954003,0.025980,0.007801,0.001543,0.003572,0.001431,0.004773,0.000478,0.000240,0.000179
176,0.121482,0.875353,0.000464,0.000283,0.000667,0.000086,0.001321,0.000324,0.000004,0.000016
177,0.731005,0.225472,0.021671,0.000825,0.001901,0.009206,0.002052,0.004494,0.000315,0.003059
178,0.558954,0.070073,0.006097,0.016265,0.242366,0.031515,0.036925,0.005276,0.001024,0.031506
179,0.371967,0.022394,0.044384,0.015688,0.004300,0.357371,0.001526,0.063278,0.001121,0.117972
180,0.721567,0.046954,0.029101,0.029014,0.021553,0.009053,0.098595,0.008878,0.000147,0.035138
181,0.976756,0.003488,0.000542,0.000243,0.000180,0.001224,0.000411,0.015057,0.000027,0.002072
182,0.807887,0.030245,0.003547,0.021474,0.013695,0.016841,0.004159,0.096409,0.000044,0.005699
183,0.003201,0.996092,0.000513,0.000048,0.000077,0.000020,0.000046,0.000001,0.000001,0.000000
184,0.111391,0.113309,0.146078,0.039942,0.003645,0.169653,0.413527,0.000029,0.001114,0.001312
185,0.629467,0.196654,0.009979,0.037318,0.046491,0.047833,0.020206,0.002498,0.008676,0.000878
186,0.964093,0.010181,0.000453,0.000340,0.016229,0.003248,0.002377,0.002324,0.000008,0.000747
187,0.004175,0.000540,0.977907,0.000641,0.001735,0.011123,0.000541,0.000941,0.002312,0.000083
188,0.491474,0.002914,0.041822,0.030183,0.008269,0.252175,0.009926,0.153012,0.003678,0.006547
189,0.779185,0.088716,0.006313,0.017923,0.031784,0.006415,0.038665,0.014310,0.001009,0.015681
190,0.245773,0.051773,0.004388,0.434188,0.078066,0.058790,0.018793,0.010201,0.000554,0.097475
191,0.336802,0.368449,0.077544,0.022333,0.032159,0.028951,0.074298,0.013384,0.001613,0.044467
192,0.198763,0.776552,0.021839,0.000837,0.001018,0.000226,0.000312,0.000151,0.000029,0.000274
193,0.716272,0.073164,0.004300,0.002104,0.125545,0.009988,0.037077,0.021797,0.006077,0.003677
194,0.099104,0.001261,0.008806,0.024332,0.044633,0.159574,0.010982,0.001450,0.643808,0.006049
195,0.793538,0.023098,0.000528,0.059045,0.038235,0.034908,0.033661,0.009787,0.003999,0.003201
196,0.026318,0.019039,0.950761,0.000200,0.000168,0.002870,0.000241,0.000208,0.000023,0.000172
197,0.002249,0.263873,0.733221,0.000064,0.000058,0.000026,0.000137,0.000009,0.000348,0.000015
198,0.960558,0.016279,0.000125,0.000163,0.016517,0.003929,0.001862,0.000471,0.000043,0.000053
199,0.358695,0.526770,0.045772,0.009257,0.000331,0.000638,0.049744,0.001517,0.000380,0.006894
200,0.752118,0.028873,0.004075,0.069852,0.030216,0.024128,0.004896,0.075485,0.002981,0.007376
201,0.266252,0.685077,0.011284,0.001906,0.000698,0.000631,0.029856,0.003146,0.000022,0.001128
202,0.655543,0.060302,0.023256,0.068941,0.085765,0.073281,0.012208,0.003253,0.016650,0.000800
203,0.006858,0.000443,0.000046,0.102803,0.013525,0.010693,0.823680,0.000286,0.000099,0.041566
204,0.946927,0.044264,0.000754,0.000516,0.000751,0.001730,0.000615,0.001307,0.000017,0.003120
205,0.249854,0.049140,0.081236,0.365158,0.021066,0.069189,0.015879,0.002456,0.000812,0.145210
206,0.787751,0.104025,0.008665,0.003580,0.041758,0.029241,0.015314,0.005924,0.001246,0.002494
207,0.195978,0.400173,0.063868,0.023820,0.017205,0.202605,0.008705,0.005230,0.042327,0.040090
208,0.675968,0.091100,0.006910,0.020633,0.055720,0.011557,0.121261,0.011915,0.000284,0.004654
209,0.376287,0.148254,0.032913,0.094454,0.258667,0.011947,0.045169,0.003570,0.011758,0.016980
210,0.025915,0.023956,0.905111,0.001792,0.005794,0.030739,0.003155,0.001121,0.002338,0.000079
211,0.732743,0.068179,0.014900,0.102715,0.004845,0.035428,0.006854,0.030072,0.002021,0.002244
212,0.061730,0.293630,0.030388,0.393266,0.042276,0.106229,0.006131,0.000967,0.062376,0.003006
213,0.198765,0.017070,0.018188,0.094264,0.034369,0.109865,0.017125,0.093019,0.013607,0.403727
214,0.832237,0.037252,0.004063,0.003259,0.085967,0.011480,0.010526,0.010686,0.001923,0.002607
215,0.956679,0.016416,0.009363,0.000060,0.010148,0.000377,0.002341,0.004393,0.000167,0.000055
216,0.874702,0.022887,0.002718,0.010542,0.032738,0.024350,0.018557,0.012389,0.000698,0.000420
217,0.911053,0.001461,0.002072,0.006246,0.013501,0.031056,0.019128,0.012365,0.000870,0.002248
218,0.128242,0.855439,0.004681,0.000626,0.001171,0.000652,0.003532,0.003844,0.000667,0.001145
219,0.541041,0.132549,0.027579,0.092556,0.014777,0.109428,0.015045,0.012364,0.004784,0.049877
220,0.768040,0.162365,0.003616,0.004178,0.016209,0.023606,0.013181,0.007338,0.001050,0.000419
221,0.320345,0.041854,0.112497,0.001352,0.421364,0.056425,0.016806,0.014406,0.014870,0.000081
222,0.910789,0.004601,0.015956,0.010676,0.025226,0.006894,0.002268,0.020672,0.000645,0.002273
223,0.919624,0.071593,0.001621,0.000407,0.000743,0.000543,0.002166,0.002424,0.000060,0.000818
224,0.859060,0.040119,0.003788,0.003099,0.059116,0.013314,0.002172,0.016977,0.001670,0.000684
225,0.178418,0.457323,0.010474,0.349805,0.001212,0.001184,0.000396,0.000021,0.000029,0.001139
226,0.053247,0.198321,0.600235,0.000382,0.031722,0.090173,0.005236,0.003946,0.012332,0.004405
227,0.942306,0.005549,0.003280,0.000463,0.020505,0.011400,0.014970,0.001167,0.000095,0.000265
228,0.070544,0.157455,0.054153,0.324077,0.152320,0.042527,0.001944,0.000476,0.064132,0.132372
229,0.029528,0.131955,0.825080,0.000421,0.000934,0.008564,0.001422,0.000677,0.000281,0.001136
230,0.875706,0.084190,0.005733,0.003894,0.009320,0.000926,0.017344,0.002284,0.000388,0.000215
231,0.583561,0.137180,0.134904,0.032099,0.025575,0.032780,0.031486,0.018363,0.002612,0.001439
232,0.096515,0.007180,0.070048,0.057799,0.011081,0.058006,0.004670,0.628049,0.039905,0.026746
233,0.408293,0.191159,0.018082,0.225876,0.067052,0.015827,0.032436,0.003920,0.001517,0.035839
234,0.884873,0.004805,0.001933,0.000187,0.020874,0.000432,0.046232,0.027488,0.000297,0.012879
235,0.560672,0.004322,0.001082,0.057307,0.052439,0.151104,0.057461,0.106331,0.001389,0.007895
236,0.839125,0.019536,0.000910,0.000771,0.043763,0.003747,0.073184,0.015979,0.000681,0.002303
237,0.160675,0.084648,0.720108,0.003010,0.002637,0.012564,0.004702,0.004314,0.003826,0.003516
238,0.009441,0.002785,0.003636,0.036518,0.914075,0.028655,0.003612,0.000512,0.000703,0.000063
239,0.798301,0.026028,0.006230,0.009103,0.078696,0.015570,0.010118,0.021299,0.000571,0.034084
240,0.793863,0.002494,0.028902,0.000311,0.029593,0.009703,0.028325,0.103628,0.002457,0.000724
241,0.440115,0.021039,0.012350,0.005367,0.008090,0.008791,0.040228,0.428080,0.010475,0.025466
242,0.859737,0.078851,0.004218,0.000421,0.028209,0.002081,0.011391,0.002871,0.001202,0.011018
243,0.625561,0.006951,0.003864,0.001134,0.054002,0.007203,0.112406,0.161910,0.021201,0.005767
244,0.778124,0.124985,0.004700,0.028039,0.030796,0.011735,0.007662,0.003299,0.008547,0.002114
245,0.743417,0.026719,0.109623,0.003808,0.074878,0.010523,0.009645,0.007787,0.003302,0.010298
246,0.831172,0.070284,0.008013,0.028578,0.017231,0.003018,0.026083,0.003411,0.000069,0.012142
247,0.037077,0.801494,0.070312,0.005270,0.000685,0.002467,0.075000,0.000275,0.006593,0.000828
248,0.104550,0.797431,0.039185,0.006676,0.003254,0.030843,0.013983,0.000361,0.000645,0.003073
249,0.848875,0.095273,0.004960,0.013243,0.003592,0.005952,0.021293,0.000904,0.000102,0.005807
250,0.166842,0.807688,0.002749,0.013126,0.003282,0.002627,0.002407,0.000661,0.000119,0.000499
251,0.994258,0.000268,0.000408,0.000001,0.000430,0.000088,0.000016,0.004505,0.000004,0.000021
252,0.754765,0.033467,0.008874,0.073187,0.009943,0.033801,0.033305,0.018902,0.003214,0.030542
253,0.751233,0.055083,0.002311,0.000394,0.175269,0.001802,0.005538,0.007524,0.000274,0.000573
254,0.163394,0.211057,0.574662,0.007746,0.019961,0.007461,0.009977,0.002823,0.002130,0.000789
255,0.910609,0.010095,0.001187,0.001302,0.045565,0.026228,0.001473,0.001182,0.002282,0.000077
256,0.506133,0.468765,0.007081,0.000016,0.000380,0.003957,0.012771,0.000018,0.000001,0.000878
257,0.862316,0.010516,0.001670,0.002037,0.073985,0.009553,0.003576,0.033022,0.001445,0.001879
258,0.557030,0.068200,0.006781,0.309543,0.005676,0.009401,0.008602,0.014089,0.008634,0.012045
259,0.936335,0.007711,0.001682,0.000226,0.019761,0.001406,0.025965,0.005631,0.000225,0.001058
260,0.393902,0.174516,0.001573,0.194740,0.090490,0.056093,0.083474,0.001821,0.000093,0.003298
261,0.096778,0.004096,0.003625,0.014773,0.005025,0.861890,0.004198,0.007909,0.001455,0.000250
262,0.528856,0.382011,0.001449,0.034345,0.027970,0.010819,0.008976,0.003357,0.000898,0.001322
263,0.937515,0.024646,0.011755,0.001003,0.002470,0.003933,0.010900,0.005094,0.000495,0.002189
264,0.508801,0.124105,0.020935,0.011295,0.184486,0.016543,0.066261,0.007563,0.003275,0.056737
265,0.157827,0.047577,0.001105,0.745364,0.006376,0.037923,0.002496,0.000606,0.000066,0.000661
266,0.022189,0.120963,0.008075,0.835671,0.000728,0.007349,0.002863,0.000319,0.000122,0.001722
267,0.887708,0.026539,0.009305,0.000524,0.050100,0.000563,0.021569,0.001834,0.000286,0.001573
