Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
28,0.429130,0.002557,0.028478,0.004602,0.027740,0.010027,0.009979,0.449228,0.022692,0.015567
29,0.723379,0.001862,0.003163,0.007830,0.039654,0.058656,0.010225,0.118359,0.030874,0.005998
30,0.938596,0.009459,0.007063,0.000747,0.010528,0.012642,0.007089,0.009889,0.003905,0.000082
31,0.089670,0.061270,0.008444,0.534026,0.014865,0.036397,0.037870,0.004763,0.000086,0.212608
32,0.940276,0.009040,0.018451,0.002422,0.003516,0.001898,0.004691,0.003369,0.000250,0.016088
33,0.659701,0.044113,0.003611,0.001385,0.007706,0.012538,0.088530,0.160820,0.000703,0.020892
34,0.408971,0.017953,0.024688,0.063270,0.081595,0.097926,0.023923,0.097001,0.133354,0.051320
35,0.136234,0.157510,0.008645,0.635930,0.004423,0.004293,0.003842,0.001280,0.000898,0.046947
36,0.025218,0.169969,0.071489,0.084832,0.006517,0.627358,0.001457,0.005626,0.000367,0.007168
37,0.900308,0.031065,0.003793,0.018813,0.004118,0.007268,0.006922,0.025632,0.000267,0.001814
38,0.897334,0.002266,0.001621,0.002439,0.040105,0.019559,0.007406,0.014922,0.014098,0.000250
39,0.943325,0.033254,0.001799,0.005385,0.003792,0.002396,0.000508,0.004991,0.000109,0.004439
40,0.189986,0.649379,0.010682,0.042864,0.038546,0.047538,0.012644,0.002209,0.003641,0.002512
41,0.857852,0.008037,0.003493,0.001844,0.025259,0.034500,0.027145,0.024688,0.001051,0.016132
42,0.475938,0.501375,0.000696,0.001286,0.003214,0.001517,0.000927,0.005685,0.008404,0.000959
43,0.125167,0.001276,0.577523,0.000201,0.006790,0.018045,0.043334,0.040489,0.001095,0.186079
44,0.716527,0.037558,0.131653,0.007731,0.009532,0.034329,0.004706,0.049938,0.004253,0.003772
45,0.863126,0.055502,0.008393,0.015669,0.010711,0.006339,0.022572,0.002461,0.001840,0.013387
46,0.146266,0.832870,0.001464,0.001490,0.011438,0.002466,0.002878,0.000933,0.000151,0.000043
47,0.437221,0.522838,0.003128,0.002779,0.014134,0.002212,0.013485,0.000134,0.003595,0.000474
48,0.837316,0.058223,0.000485,0.008400,0.028320,0.033929,0.031090,0.000670,0.000583,0.000985
49,0.248155,0.034248,0.002963,0.189911,0.024487,0.219884,0.003822,0.254927,0.000234,0.021370
50,0.642453,0.132256,0.002611,0.022089,0.019907,0.101280,0.026736,0.037859,0.011446,0.003363
51,0.183162,0.518614,0.293610,0.001193,0.000034,0.002680,0.000181,0.000016,0.000001,0.000509
52,0.147247,0.011018,0.644550,0.001118,0.029958,0.144372,0.003299,0.012884,0.005317,0.000237
53,0.130406,0.049798,0.011720,0.204896,0.049637,0.136338,0.384016,0.006618,0.017158,0.009413
54,0.722897,0.040375,0.001636,0.009082,0.144495,0.008397,0.010342,0.059368,0.000816,0.002592
55,0.027229,0.014349,0.883228,0.000410,0.003517,0.043231,0.001532,0.002734,0.023217,0.000553
56,0.055729,0.024860,0.810133,0.008662,0.010938,0.013768,0.008802,0.000747,0.064900,0.001460
57,0.006770,0.015647,0.005105,0.010314,0.305227,0.107853,0.042637,0.015244,0.339501,0.151703
58,0.928245,0.030449,0.012049,0.000519,0.008162,0.002281,0.003008,0.012237,0.000245,0.002805
59,0.001282,0.011466,0.599637,0.003753,0.152695,0.156144,0.000231,0.000568,0.074066,0.000157
60,0.448856,0.444824,0.020818,0.002466,0.034493,0.016021,0.018534,0.012434,0.000230,0.001324
61,0.788347,0.008821,0.005541,0.035744,0.020948,0.046684,0.061918,0.008232,0.001957,0.021809
62,0.903739,0.009014,0.058428,0.001937,0.006980,0.005141,0.001403,0.002543,0.000082,0.010732
63,0.053914,0.444473,0.001188,0.381713,0.032087,0.047880,0.011169,0.017174,0.001870,0.008533
64,0.907364,0.000858,0.013390,0.025892,0.002374,0.008620,0.008623,0.029461,0.002830,0.000588
65,0.527915,0.016202,0.009289,0.104608,0.073626,0.171457,0.044573,0.015386,0.033798,0.003146
66,0.449389,0.467644,0.002937,0.003027,0.011689,0.000547,0.000743,0.000471,0.000084,0.063469
67,0.835320,0.020005,0.007076,0.002798,0.001070,0.047167,0.000807,0.061904,0.017880,0.005972
68,0.022649,0.614391,0.000743,0.284188,0.024956,0.004773,0.046236,0.000732,0.000022,0.001312
69,0.057510,0.803657,0.011442,0.057365,0.048618,0.011396,0.008411,0.000222,0.000250,0.001130
70,0.827066,0.048258,0.071896,0.015884,0.007760,0.009887,0.002244,0.008091,0.000559,0.008355
71,0.906842,0.002137,0.004966,0.000009,0.008128,0.006859,0.002823,0.061530,0.000416,0.006290
72,0.588486,0.047849,0.004969,0.007255,0.242777,0.013394,0.018676,0.068211,0.002570,0.005814
73,0.532010,0.022061,0.004524,0.029513,0.008152,0.113556,0.001991,0.266963,0.000606,0.020626
74,0.241901,0.018379,0.096493,0.034144,0.204855,0.016254,0.225851,0.012906,0.000102,0.149115
75,0.544445,0.004117,0.016080,0.000468,0.001900,0.002087,0.006826,0.419026,0.002355,0.002697
76,0.024276,0.636436,0.324571,0.000211,0.000208,0.012734,0.001394,0.000014,0.000070,0.000086
77,0.797370,0.176193,0.006269,0.000503,0.000568,0.014162,0.000452,0.004343,0.000012,0.000127
78,0.049187,0.111667,0.560836,0.006178,0.002708,0.202901,0.015879,0.001264,0.028502,0.020879
79,0.130823,0.009145,0.004953,0.008581,0.085224,0.205020,0.028999,0.001758,0.521032,0.004465
80,0.528106,0.083794,0.025555,0.022181,0.016849,0.032380,0.021142,0.033257,0.024088,0.212649
81,0.017050,0.108805,0.246211,0.014050,0.007548,0.244369,0.003563,0.000636,0.245131,0.112638
82,0.783388,0.018766,0.003469,0.019931,0.017935,0.005294,0.091279,0.045274,0.012876,0.001788
83,0.781360,0.016709,0.000913,0.000995,0.004919,0.010399,0.040366,0.080299,0.054748,0.009292
84,0.482681,0.478392,0.006516,0.019600,0.002608,0.006652,0.001981,0.000745,0.000008,0.000818
85,0.004948,0.011586,0.446339,0.010735,0.004972,0.065075,0.012572,0.000266,0.443410,0.000097
86,0.795014,0.007086,0.010280,0.001796,0.016603,0.006873,0.036216,0.110138,0.000221,0.015773
87,0.163924,0.226212,0.014099,0.458508,0.018802,0.009572,0.064232,0.000022,0.000018,0.044611
88,0.021767,0.180719,0.336801,0.019808,0.007901,0.401505,0.004450,0.000419,0.002281,0.024350
89,0.051362,0.002598,0.048184,0.420236,0.010358,0.020278,0.003014,0.416151,0.000535,0.027285
90,0.816069,0.008382,0.004743,0.027174,0.015746,0.025481,0.041873,0.050321,0.002406,0.007806
91,0.511025,0.021630,0.009103,0.019063,0.015172,0.104084,0.027900,0.010517,0.001682,0.279825
92,0.097723,0.300413,0.540666,0.008082,0.011934,0.012989,0.022574,0.002187,0.002438,0.000993
93,0.903064,0.016739,0.007259,0.000259,0.039178,0.011142,0.008826,0.009083,0.001313,0.003137
94,0.947898,0.007550,0.011654,0.000139,0.008539,0.002180,0.002120,0.017815,0.001456,0.000647
95,0.827635,0.078863,0.002343,0.001142,0.064359,0.004980,0.018902,0.000747,0.000897,0.000133
96,0.704467,0.008346,0.013361,0.091548,0.004978,0.054415,0.051367,0.033542,0.001240,0.036737
97,0.014025,0.005378,0.012135,0.010663,0.670678,0.259779,0.015662,0.009527,0.000605,0.001548
98,0.069757,0.247957,0.056770,0.334341,0.051966,0.142419,0.031413,0.051703,0.002560,0.011113
99,0.154689,0.759537,0.010157,0.001746,0.037424,0.008094,0.025455,0.001574,0.001113,0.000211
100,0.329965,0.008481,0.312049,0.023509,0.086808,0.034928,0.032533,0.065056,0.092742,0.013929
101,0.832212,0.012236,0.001780,0.000678,0.102567,0.003892,0.036451,0.006740,0.000131,0.003313
102,0.061712,0.011519,0.003523,0.601073,0.057140,0.025330,0.153953,0.015650,0.000850,0.069249
103,0.404382,0.032783,0.001820,0.069369,0.382837,0.011402,0.059131,0.007864,0.004012,0.026400
104,0.767691,0.024110,0.001391,0.008071,0.046321,0.039297,0.089980,0.021183,0.000243,0.001713
105,0.060596,0.113066,0.004175,0.551882,0.104175,0.005445,0.073226,0.026774,0.059858,0.000804
106,0.713118,0.223992,0.001748,0.000337,0.007376,0.002771,0.000384,0.035833,0.014317,0.000123
107,0.618265,0.004161,0.002277,0.001944,0.259426,0.008595,0.007264,0.092693,0.002090,0.003284
108,0.959371,0.008126,0.000611,0.003581,0.001924,0.011740,0.010510,0.001564,0.001056,0.001517
109,0.223262,0.407085,0.008121,0.169158,0.076934,0.037225,0.057937,0.001593,0.011647,0.007038
110,0.374348,0.004167,0.056010,0.026723,0.008439,0.001456,0.000554,0.513896,0.000039,0.014367
111,0.147913,0.167477,0.426249,0.093511,0.001287,0.016195,0.004712,0.124800,0.014173,0.003683
112,0.006348,0.924687,0.033378,0.001288,0.000533,0.006998,0.019133,0.003176,0.003345,0.001113
113,0.889560,0.022557,0.002980,0.000382,0.001943,0.008861,0.004265,0.066109,0.001948,0.001396
114,0.825675,0.008367,0.016938,0.002240,0.011213,0.007631,0.031916,0.078811,0.002071,0.015138
115,0.953102,0.013479,0.008769,0.000660,0.005457,0.003835,0.001777,0.010847,0.002029,0.000045
116,0.312816,0.001118,0.002465,0.237843,0.149353,0.021605,0.013024,0.208559,0.016687,0.036530
117,0.905729,0.017271,0.022425,0.001641,0.018059,0.003981,0.021793,0.002102,0.006034,0.000966
118,0.950604,0.010189,0.025096,0.000318,0.000504,0.005074,0.004107,0.001978,0.000308,0.001824
119,0.918988,0.007552,0.002439,0.001228,0.040187,0.003612,0.023020,0.001919,0.000522,0.000534
120,0.615528,0.038521,0.283225,0.000837,0.006699,0.001476,0.002255,0.028182,0.004812,0.018464
121,0.885473,0.011914,0.004694,0.000288,0.000710,0.038422,0.003012,0.053871,0.000055,0.001561
122,0.952524,0.017501,0.000932,0.000763,0.010750,0.006557,0.003912,0.003473,0.000257,0.003331
123,0.101176,0.684705,0.003258,0.106001,0.057358,0.032306,0.002406,0.002049,0.008394,0.002347
124,0.932172,0.013882,0.001707,0.000381,0.019002,0.009135,0.014727,0.005805,0.001715,0.001475
125,0.074192,0.018758,0.812647,0.002905,0.035739,0.011677,0.041549,0.001337,0.000305,0.000891
126,0.143958,0.221804,0.023797,0.024789,0.068116,0.110366,0.028614,0.007496,0.353557,0.017503
127,0.853712,0.053787,0.005524,0.001496,0.019210,0.009472,0.018059,0.019119,0.002450,0.017170
128,0.952868,0.015611,0.011128,0.002532,0.001121,0.010296,0.003240,0.001609,0.000007,0.001590
129,0.003310,0.398320,0.020195,0.292227,0.000879,0.050304,0.002476,0.001333,0.226193,0.004764
130,0.219880,0.751690,0.000357,0.010532,0.009449,0.004262,0.003552,0.000205,0.000013,0.000059
131,0.061923,0.004365,0.002437,0.009053,0.644848,0.192923,0.075193,0.001098,0.008130,0.000030
132,0.748961,0.002389,0.005299,0.000145,0.044879,0.003872,0.005178,0.173277,0.000118,0.015882
133,0.875564,0.014056,0.003581,0.003193,0.013666,0.007831,0.018277,0.044616,0.000153,0.019063
134,0.022775,0.099100,0.002424,0.114135,0.357241,0.077995,0.083386,0.064412,0.152959,0.025573
135,0.922631,0.009330,0.032013,0.017535,0.001729,0.011490,0.004061,0.000162,0.000421,0.000628
136,0.076024,0.052846,0.001652,0.711386,0.021516,0.118379,0.008357,0.006243,0.000261,0.003335
137,0.087171,0.025826,0.028074,0.013014,0.001325,0.821159,0.009717,0.001091,0.012097,0.000527
138,0.109267,0.004744,0.822271,0.002077,0.047732,0.010148,0.000720,0.000373,0.000628,0.002040
139,0.718980,0.007668,0.103603,0.029185,0.015334,0.057644,0.040163,0.018009,0.003133,0.006280
140,0.769804,0.087633,0.002238,0.007095,0.003754,0.032136,0.014024,0.072941,0.000850,0.009525
141,0.801234,0.078844,0.009974,0.006321,0.013756,0.012176,0.005175,0.064151,0.005260,0.003109
142,0.401064,0.035966,0.013156,0.001030,0.010665,0.000668,0.004792,0.515841,0.000155,0.016663
143,0.342848,0.159884,0.009511,0.003087,0.266136,0.026652,0.164884,0.023886,0.001528,0.001583
144,0.945461,0.005919,0.002404,0.002701,0.005436,0.000802,0.011695,0.025243,0.000003,0.000336
145,0.277973,0.013356,0.018324,0.030275,0.077877,0.186571,0.215497,0.004345,0.031989,0.143791
146,0.509680,0.003944,0.002252,0.000201,0.003523,0.001287,0.003264,0.357307,0.117078,0.001464
147,0.267656,0.669550,0.004414,0.015071,0.017706,0.002896,0.013347,0.008261,0.001030,0.000068
148,0.828183,0.022584,0.001857,0.018144,0.039173,0.056547,0.025058,0.005732,0.001888,0.000835
149,0.013631,0.084034,0.029632,0.000760,0.646144,0.014054,0.028537,0.000052,0.182993,0.000162
150,0.712183,0.233532,0.021454,0.002121,0.015404,0.003917,0.005838,0.004383,0.000574,0.000596
151,0.428172,0.537038,0.006333,0.008451,0.005137,0.003168,0.009666,0.000074,0.001330,0.000632
152,0.603991,0.002065,0.007303,0.114219,0.039939,0.043200,0.044113,0.077247,0.065912,0.002010
153,0.110533,0.847000,0.002245,0.015579,0.015475,0.000500,0.007850,0.000426,0.000129,0.000261
154,0.123086,0.374299,0.012274,0.085350,0.301966,0.017830,0.070549,0.009628,0.000325,0.004694
155,0.114312,0.296351,0.027030,0.026155,0.016277,0.485139,0.015741,0.000447,0.000429,0.018119
156,0.879233,0.066415,0.003189,0.023743,0.004722,0.014632,0.002751,0.001960,0.000116,0.003239
157,0.083962,0.031560,0.059911,0.001143,0.167818,0.025615,0.359258,0.238923,0.000386,0.031425
158,0.742442,0.060731,0.011358,0.002997,0.022817,0.018908,0.015890,0.119317,0.001550,0.003992
159,0.634054,0.031380,0.004935,0.021596,0.043832,0.057479,0.042540,0.148591,0.014031,0.001561
160,0.405316,0.019075,0.004351,0.058205,0.280972,0.075836,0.146146,0.000331,0.005986,0.003782
161,0.841085,0.021060,0.010597,0.000651,0.026000,0.011625,0.072202,0.013532,0.001769,0.001479
162,0.313846,0.141107,0.010471,0.057084,0.079636,0.248673,0.128769,0.002160,0.013561,0.004693
163,0.550242,0.013349,0.054292,0.006052,0.100726,0.038576,0.103603,0.110040,0.011239,0.011881
164,0.011531,0.537724,0.002387,0.057368,0.000271,0.379169,0.010892,0.000109,0.000221,0.000327
165,0.199568,0.024107,0.010324,0.345474,0.094551,0.092332,0.056098,0.012433,0.009668,0.155446
166,0.519778,0.089831,0.044101,0.039177,0.023823,0.062501,0.050135,0.111222,0.052980,0.006453
167,0.450434,0.031158,0.006711,0.018793,0.122636,0.031389,0.059620,0.211290,0.038129,0.029840
168,0.904961,0.041130,0.009930,0.000150,0.008223,0.009499,0.012774,0.008096,0.000061,0.005177
169,0.500365,0.042195,0.074667,0.129881,0.006625,0.222698,0.002377,0.003975,0.000042,0.017177
170,0.224519,0.070676,0.001075,0.365400,0.135293,0.118697,0.014610,0.020912,0.004594,0.044224
171,0.141467,0.757327,0.010030,0.047791,0.001169,0.008231,0.033822,0.000045,0.000003,0.000114
172,0.471288,0.018133,0.006635,0.024855,0.139155,0.210120,0.007053,0.094785,0.002748,0.025227
173,0.556891,0.002001,0.001931,0.001581,0.027112,0.016490,0.027876,0.361732,0.002827,0.001558
174,0.627568,0.018772,0.004852,0.148604,0.019149,0.072414,0.000727,0.088007,0.004300,0.015608
175,0.945769,0.010593,0.026194,0.001780,0.008381,0.000909,0.004456,0.001242,0.000163,0.000512
176,0.381785,0.606029,0.000966,0.000581,0.003260,0.000547,0.005345,0.001350,0.000022,0.000115
177,0.692905,0.260900,0.018365,0.000981,0.002217,0.012316,0.002425,0.004546,0.000228,0.005117
178,0.643130,0.096959,0.004916,0.015447,0.157644,0.033527,0.023839,0.003737,0.000738,0.020063
179,0.323499,0.024608,0.031119,0.025340,0.006463,0.305642,0.002182,0.080359,0.000650,0.200138
180,0.833225,0.061347,0.015461,0.018617,0.007867,0.009645,0.030937,0.005697,0.000033,0.017171
181,0.910382,0.011628,0.002420,0.002561,0.001736,0.007010,0.002904,0.040396,0.000088,0.020874
182,0.845736,0.042619,0.003594,0.015384,0.005768,0.014330,0.001242,0.068134,0.000013,0.003180
183,0.071145,0.899108,0.020353,0.001727,0.003861,0.000858,0.002817,0.000037,0.000081,0.000013
184,0.079342,0.246718,0.022302,0.055340,0.003162,0.221773,0.369821,0.000042,0.000503,0.000997
185,0.487814,0.326372,0.004408,0.050969,0.046045,0.043024,0.026585,0.002427,0.011830,0.000526
186,0.887807,0.030879,0.001025,0.000664,0.046396,0.015991,0.009290,0.004379,0.000039,0.003530
187,0.039765,0.003945,0.858027,0.010013,0.013896,0.052395,0.003926,0.014173,0.002780,0.001078
188,0.403604,0.001897,0.116669,0.049210,0.011837,0.252204,0.025687,0.123766,0.006427,0.008700
189,0.805336,0.091913,0.007686,0.016375,0.021886,0.005701,0.029247,0.012731,0.001104,0.008021
190,0.107874,0.067613,0.002111,0.452282,0.131165,0.060686,0.022663,0.009398,0.000516,0.145692
191,0.062440,0.320185,0.075038,0.038508,0.129075,0.016884,0.250682,0.022067,0.006047,0.079074
192,0.382908,0.605705,0.006406,0.002345,0.001357,0.000288,0.000291,0.000381,0.000012,0.000307
193,0.808131,0.055914,0.004819,0.000846,0.066471,0.013379,0.026058,0.013639,0.008374,0.002367
194,0.185112,0.000175,0.065479,0.011847,0.067423,0.114689,0.023394,0.001369,0.515921,0.014591
195,0.752785,0.020005,0.000413,0.060673,0.046096,0.041948,0.050581,0.012088,0.011795,0.003615
196,0.086114,0.013560,0.881102,0.000607,0.001409,0.009075,0.003543,0.001480,0.000199,0.002910
197,0.016815,0.492821,0.487467,0.000301,0.000382,0.000097,0.000718,0.000261,0.001000,0.000137
198,0.843682,0.044096,0.000189,0.000504,0.074545,0.029270,0.006757,0.000593,0.000102,0.000263
199,0.540859,0.421993,0.009755,0.006634,0.000121,0.000678,0.015731,0.001617,0.000074,0.002539
200,0.750609,0.039915,0.002509,0.092473,0.015648,0.029724,0.002984,0.061103,0.001204,0.003831
201,0.264395,0.679522,0.004012,0.004804,0.000987,0.001051,0.039486,0.004855,0.000016,0.000873
202,0.802363,0.027132,0.029473,0.035765,0.052069,0.037399,0.005042,0.001554,0.008310,0.000893
203,0.079362,0.004128,0.000386,0.234966,0.026867,0.154154,0.441405,0.001698,0.000798,0.056237
204,0.893129,0.066965,0.004258,0.000996,0.002192,0.012725,0.003545,0.002157,0.000127,0.013907
205,0.367532,0.041514,0.078512,0.289511,0.015266,0.061059,0.008351,0.001990,0.000306,0.135960
206,0.651458,0.182788,0.004662,0.003634,0.058930,0.054765,0.031132,0.006340,0.002501,0.003791
207,0.201052,0.468947,0.049932,0.010482,0.004128,0.211877,0.004116,0.004408,0.030085,0.014974
208,0.854717,0.075253,0.009255,0.004506,0.009787,0.008771,0.028552,0.007567,0.000197,0.001394
209,0.266859,0.098771,0.042376,0.118279,0.347470,0.011679,0.075017,0.003335,0.022087,0.014127
210,0.035477,0.029539,0.845316,0.004690,0.020677,0.045237,0.011852,0.004382,0.002536,0.000294
211,0.618383,0.113434,0.006290,0.176109,0.003668,0.039909,0.007454,0.032410,0.001134,0.001209
212,0.055780,0.307893,0.023885,0.342285,0.076171,0.123459,0.006783,0.002012,0.054576,0.007155
213,0.161721,0.035799,0.025437,0.241176,0.034381,0.139473,0.022138,0.102279,0.012918,0.224679
214,0.883484,0.046090,0.002270,0.001298,0.042486,0.008525,0.003483,0.008729,0.001067,0.002568
215,0.896628,0.017267,0.054404,0.000096,0.018489,0.000819,0.005988,0.005809,0.000391,0.000109
216,0.868072,0.029516,0.001819,0.012884,0.035404,0.024523,0.015446,0.011360,0.000490,0.000486
217,0.883499,0.000652,0.009020,0.006065,0.025929,0.030704,0.022851,0.010684,0.001833,0.008762
218,0.154285,0.797025,0.006404,0.001295,0.004668,0.001662,0.013570,0.014779,0.002886,0.003427
219,0.618450,0.100138,0.028387,0.059249,0.008973,0.098881,0.008418,0.008816,0.003324,0.065363
220,0.621329,0.321111,0.000355,0.002646,0.007699,0.032214,0.007505,0.006393,0.000489,0.000258
221,0.527073,0.040014,0.068500,0.000732,0.306329,0.024837,0.009236,0.016872,0.006298,0.000109
222,0.898896,0.005232,0.025274,0.016898,0.023338,0.005756,0.001739,0.019431,0.000360,0.003076
223,0.859602,0.124437,0.003654,0.000767,0.001109,0.001899,0.003670,0.003144,0.000093,0.001624
224,0.800716,0.055066,0.005109,0.005949,0.084479,0.023082,0.004744,0.017340,0.002753,0.000762
225,0.178391,0.422884,0.036414,0.357410,0.000919,0.002345,0.000693,0.000017,0.000075,0.000851
226,0.059196,0.561509,0.210795,0.000286,0.034517,0.094533,0.004914,0.018113,0.005765,0.010372
227,0.882643,0.009078,0.004355,0.000665,0.027625,0.039071,0.034686,0.001318,0.000167,0.000392
228,0.045938,0.343007,0.009876,0.325674,0.120469,0.024004,0.000790,0.000584,0.017416,0.112242
229,0.068011,0.149819,0.756473,0.000383,0.001074,0.016927,0.001777,0.001499,0.000192,0.003846
230,0.904166,0.051805,0.011833,0.002260,0.008644,0.001353,0.016916,0.002160,0.000597,0.000267
231,0.504268,0.069747,0.260881,0.026286,0.029203,0.034330,0.048005,0.022243,0.003023,0.002015
232,0.057288,0.005953,0.166947,0.077728,0.018314,0.025104,0.005767,0.552016,0.047691,0.043193
233,0.542488,0.198682,0.007056,0.160839,0.047675,0.009661,0.010726,0.002961,0.000435,0.019476
234,0.890130,0.007289,0.006716,0.000147,0.014102,0.001302,0.046765,0.024105,0.000633,0.008811
235,0.610458,0.002973,0.002410,0.032290,0.019295,0.227503,0.041062,0.057037,0.001779,0.005191
236,0.768360,0.038898,0.000429,0.001026,0.058455,0.010050,0.103793,0.015430,0.001028,0.002530
237,0.239420,0.052145,0.671002,0.002264,0.001966,0.013957,0.004842,0.008111,0.001731,0.004561
238,0.056359,0.025009,0.007820,0.135776,0.681943,0.077680,0.009050,0.004771,0.001378,0.000214
239,0.792410,0.015023,0.013706,0.008059,0.086249,0.014752,0.008824,0.014395,0.000562,0.046020
240,0.721267,0.000696,0.123475,0.000277,0.037818,0.009578,0.039559,0.063786,0.002469,0.001075
241,0.506963,0.025663,0.020661,0.007378,0.007265,0.011279,0.048440,0.350175,0.011573,0.010604
242,0.809897,0.156352,0.002073,0.000381,0.013812,0.003262,0.006851,0.002144,0.000728,0.004501
243,0.660155,0.005033,0.003021,0.001150,0.063119,0.012268,0.122512,0.105988,0.021168,0.005587
244,0.824606,0.111216,0.002156,0.016991,0.019067,0.011525,0.004026,0.002486,0.005831,0.002096
245,0.792753,0.019291,0.104646,0.003916,0.052103,0.008057,0.006179,0.004579,0.001069,0.007406
246,0.830691,0.111885,0.012829,0.014881,0.004634,0.002707,0.013080,0.003789,0.000088,0.005416
247,0.069716,0.420316,0.332563,0.005029,0.001954,0.003860,0.141685,0.000838,0.020937,0.003102
248,0.107080,0.844767,0.006623,0.007018,0.003094,0.020261,0.007016,0.000707,0.000225,0.003210
249,0.875115,0.036802,0.019341,0.007715,0.005383,0.011331,0.029335,0.000372,0.000304,0.014303
250,0.260170,0.708430,0.001278,0.015345,0.005705,0.002780,0.002808,0.002250,0.000209,0.001026
251,0.938332,0.002354,0.024366,0.000031,0.006805,0.002391,0.000595,0.024709,0.000064,0.000352
252,0.633165,0.037104,0.004934,0.128215,0.018841,0.048600,0.053271,0.021931,0.002900,0.051039
253,0.767416,0.080391,0.002682,0.000323,0.136445,0.002023,0.003947,0.005967,0.000269,0.000536
254,0.260350,0.136967,0.572407,0.004855,0.012291,0.004848,0.004073,0.002588,0.000532,0.001089
255,0.872893,0.029169,0.000598,0.001656,0.046676,0.043969,0.001338,0.001465,0.002050,0.000185
256,0.514149,0.422567,0.003479,0.000022,0.000374,0.032282,0.026509,0.000016,0.000000,0.000602
257,0.880662,0.010269,0.003669,0.002049,0.061857,0.014158,0.002962,0.021164,0.001445,0.001764
258,0.676593,0.081289,0.003051,0.199557,0.002736,0.004190,0.003027,0.016299,0.005339,0.007920
259,0.908119,0.010564,0.003520,0.000349,0.034534,0.002738,0.031832,0.006049,0.000294,0.002002
260,0.216553,0.228169,0.000770,0.278270,0.093236,0.076484,0.103931,0.001253,0.000090,0.001245
261,0.231978,0.005387,0.013001,0.020700,0.006366,0.686974,0.011583,0.020537,0.002757,0.000718
262,0.344020,0.569942,0.000129,0.047547,0.021056,0.008916,0.005071,0.002396,0.000420,0.000503
263,0.928005,0.023544,0.026458,0.000651,0.001161,0.006718,0.007407,0.003957,0.000383,0.001716
264,0.410654,0.227127,0.007429,0.012957,0.201456,0.017580,0.062054,0.007593,0.002615,0.050535
265,0.307204,0.074193,0.003224,0.537472,0.014259,0.056660,0.003768,0.000873,0.000155,0.002192
266,0.028188,0.339169,0.007952,0.592889,0.000983,0.023686,0.005033,0.000774,0.000094,0.001232
267,0.886893,0.033429,0.009551,0.000379,0.049050,0.000630,0.015614,0.001929,0.000276,0.002249
